"FIPS","Population_12_14","Death_rate_12_14","Population_06_08","Death_rate_06_08","Pop_growth","Misery_growth","dem_2016","gop_2016","total_2016","dem_2008","gop_2008","total_2008","trump_shift","total_votes","state_abbr","county_name"
33011,599231,74.4,605013,47.3,-5782,27.1,99348,99873,210209,104820,97178,203799,0.0202336610489037,207004,"NH","Hillsborough County"
33013,229671,66.5,234346,52.1,-4675,14.4,40056,37631,81668,45078,34010,79719,0.0543651867519724,80693.5,"NH","Merrimack County"
33015,480563,60.1,480998,36.8,-435,23.3,79994,90447,178831,83723,81917,167093,0.0361161518880477,172962,"NH","Rockingham County"
33017,177927,77.9,178943,50.5,-1016,27.4,34884,29064,67900,37990,25021,63549,0.0574048795103402,65724.5,"NH","Strafford County"
33019,68596,76.4,70807,48.5,-2211,27.9,10210,10796,22101,13249,9169,22614,0.104946700630003,22357.5,"NH","Sullivan County"
34001,256626,109.1,273716,63.6,-17090,45.5,54472,47882,105738,67830,49902,119042,0.043946831909139,112390,"NJ","Atlantic County"
34003,883513,50.6,946257,36.4,-62744,14.2,209251,163220,383965,225367,186118,414733,-0.0140994913619668,399349,"NJ","Bergen County"
34005,519038,63.2,543397,36.1,-24359,27.1,108361,79539,194988,131219,89626,223174,0.0174728047243092,209081,"NJ","Burlington County"
34007,508545,82.4,537270,69.6,-28725,12.8,142375,71020,220437,159259,73819,235704,0.0160963289413238,228070.5,"NJ","Camden County"
34009,126561,106.5,136293,69.1,-9732,37.4,18626,28237,48375,22893,27288,50835,0.0587521096299598,49605,"NJ","Cape May County"
34011,128102,91.3,137818,54.4,-9716,36.9,27045,24213,53018,34919,22360,58065,0.0820051002862363,55541.5,"NJ","Cumberland County"
34013,426151,46.2,454704,29.4,-28553,16.8,231031,62059,299808,240306,74063,316183,-0.0238521469384055,307995.5,"NJ","Essex County"
34015,384162,84.6,387216,63.4,-3054,21.2,66355,66949,138388,77267,60315,139430,0.0638348864087978,138909,"NJ","Gloucester County"
34017,382575,64.3,375333,48,7242,16.3,149980,45615,201425,154140,55360,211312,-0.031036727112749,206368.5,"NJ","Hudson County"
34019,184938,39.6,196535,30.4,-11597,9.2,28797,38565,70582,29776,39092,69849,0.0048671473106332,70215.5,"NJ","Hunterdon County"
34021,315414,57.9,341193,40.3,-25779,17.6,93721,42604,141332,107926,50223,160039,-0.00504973022554178,150685.5,"NJ","Mercer County"
34023,632740,67.5,688405,45.1,-55665,22.4,164887,108981,282668,193812,123695,321015,0.00835061868680376,301841.5,"NJ","Middlesex County"
34025,787851,59,812714,38.9,-24863,20.1,135825,165305,311474,148737,160433,312616,0.0300337989770288,312045,"NJ","Monmouth County"
34027,594042,40.4,624463,29.1,-30421,11.3,114437,125376,248848,112275,132331,246916,-0.0181891873133703,247882,"NJ","Morris County"
34029,706350,86.8,719117,54.2,-12767,32.6,81845,170103,259592,110189,160677,274298,0.0819538473332009,266945,"NJ","Ocean County"
34031,354290,56.9,381569,42.9,-27279,14,112608,71488,189099,113257,72552,187395,-0.00214634014971371,188247,"NJ","Passaic County"
34033,80890,77.3,84772,54.6,-3882,22.7,11766,16256,29220,16044,14816,31363,0.100011929336329,30291.5,"NJ","Salem County"
34035,327947,45.9,352554,27.7,-24607,18.2,83839,64640,154249,79321,70085,151078,-0.0337431738138771,152663.5,"NJ","Somerset County"
34037,217426,54.8,231953,35.4,-14527,19.4,24132,46486,73860,28840,44184,74154,0.0532127447302665,74007,"NJ","Sussex County"
34039,389260,46.8,413988,31.5,-24728,15.3,145412,67582,219385,141417,78768,222097,-0.0404402176952138,220741,"NJ","Union County"
34041,149098,62.4,157604,24.9,-8506,37.5,16991,29393,48442,20628,27500,48939,0.0622953886795152,48690.5,"NJ","Warren County"
35001,476557,95,493872,86.2,-17315,8.8,141960,93874,269861,171556,110521,285778,0.00623971584953087,277819.5,"NM","Bernalillo County"
35005,42370,148.1,45231,106.8,-2861,41.3,5530,12869,20159,8197,13651,22112,0.0746232700864193,21135.5,"NM","Chaves County"
35009,40013,63.7,37977,69.3,2036,-5.59999999999999,2776,7560,11292,4670,9599,14438,0.0587070696244018,12865,"NM","Curry County"
35013,92144,112.1,97639,82.6,-5495,29.5,37543,25095,69324,40282,28068,69280,-0.01001566367357,69302,"NM","Dona Ana County"
35015,45193,109.1,45032,117.7,161,-8.60000000000001,5008,13124,19523,7351,12500,20093,0.094112021389264,19808,"NM","Eddy County"
35017,20955,174.1,23795,104.8,-2840,69.3,6226,5251,12633,8142,5406,13755,0.0584980566902665,13194,"NM","Grant County"
35025,44183,127.8,45359,101.2,-1176,26.6,3877,12306,17369,5108,13347,18645,0.0372089692845744,18007,"NM","Lea County"
35027,19585,158.2,23263,79,-3678,79.2,2329,5889,8856,3535,6001,9696,0.0872982156944733,9276,"NM","Lincoln County"
35035,52279,95.9,54370,75.4,-2091,20.5,6033,11756,19636,8610,12806,21766,0.0628936945310836,20701,"NM","Otero County"
35043,105337,80.7,102084,66.1,3253,14.6,27405,25748,60597,32669,25193,58630,0.0490149052207431,59613.5,"NM","Sandoval County"
35045,84692,85.9,89315,77.1,-4623,8.80000000000001,12826,27879,45476,18028,27869,46511,0.0776961317471977,45993.5,"NM","San Juan County"
35049,110764,101.1,121885,71.3,-11121,29.8,49956,14198,70082,55567,15807,72223,-0.000155981064348748,71152.5,"NM","Santa Fe County"
35055,20455,130.4,23305,134.7,-2850,-4.29999999999998,10550,2706,15072,13816,2866,16886,0.0323320348538246,15979,"NM","Taos County"
35061,44341,125.1,47678,107.7,-3337,17.4,10810,13175,27350,15366,13136,28899,0.0884217086126751,28124.5,"NM","Valencia County"
36001,366902,54.3,381622,38.1,-14720,16.2,74775,44227,125644,93937,50586,147266,0.0216288040036149,136455,"NY","Albany County"
36003,66137,36.5,67969,51.9,-1832,-15.4,4473,11712,17111,7016,11013,18406,0.112783806092244,17758.5,"NY","Allegany County"
36005,225094,81,252142,80.7,-27048,0.299999999999997,318403,34424,358857,338261,41683,381322,-0.0121420434562378,370089.5,"NY","Bronx County"
36007,260355,73.4,274550,42.2,-14195,31.2,35212,38077,77657,47204,40077,88837,0.0603738079870837,83247,"NY","Broome County"
36009,112914,53.4,117197,39.3,-4283,14.1,8717,18668,28961,14307,17770,32617,0.12770756809735,30789,"NY","Cattaraugus County"
36011,117023,55,119493,37.7,-2470,17.3,12202,16194,30124,18128,15243,34022,0.113517744810317,32073,"NY","Cayuga County"
36013,182093,59.1,188702,38.2,-6609,20.9,17281,29418,49381,29129,28579,58802,0.134714619934491,54091.5,"NY","Chautauqua County"
36015,122457,53.6,124685,50.9,-2228,2.7,12394,19025,33195,18888,19364,38695,0.0993034221801654,35945,"NY","Chemung County"
36017,74414,56.4,78535,36.9,-4121,19.5,5943,11024,18113,10100,10337,20847,0.143933525388283,19480,"NY","Chenango County"
36019,118365,45.5,122125,41.5,-3760,4,13446,13181,28378,20216,12579,33337,0.111459280204384,30857.5,"NY","Clinton County"
36021,88586,53.5,93576,49.1,-4990,4.4,13123,12756,27255,17556,13337,31433,0.061193386004965,29344,"NY","Columbia County"
36023,66333,54.8,68583,28.7,-2250,26.1,7976,9207,18424,11861,9678,21920,0.0864958063197678,20172,"NY","Cortland County"
36025,66145,58.9,70412,38.6,-4267,20.3,5825,11012,17778,9462,10524,20389,0.127467156569496,19083.5,"NY","Delaware County"
36027,351522,64.4,366977,43.7,-15455,20.7,56874,58163,120199,71060,59628,132302,0.0493403023689257,126250.5,"NY","Dutchess County"
36029,1155088,58.1,1168975,41.6,-13887,16.5,192065,173817,383248,256299,178815,441985,0.0641017331294828,412616.5,"NY","Erie County"
36031,57556,77.6,59888,34.7,-2332,42.9,6760,7275,15079,10390,7913,18595,0.0860134924277959,16837,"NY","Essex County"
36033,68706,52.9,69459,39.5,-753,13.4,6517,7636,15148,10571,6676,17520,0.152450443316152,16334,"NY","Franklin County"
36035,82423,58.6,84797,41.6,-2374,17,5805,12759,19563,9695,11709,21824,0.140250715239447,20693.5,"NY","Fulton County"
36037,87676,26.9,89050,25.8,-1374,1.1,6946,15986,24463,10762,15705,26873,0.103724046804109,25668,"NY","Genesee County"
36039,68087,80.6,71276,50.5,-3189,30.1,6370,11546,18869,9850,12059,22335,0.0940388143284144,20602,"NY","Greene County"
36043,95392,49.4,97084,33.9,-1692,15.5,7289,15664,24261,12094,14619,27184,0.135176392617618,25722.5,"NY","Herkimer County"
36045,153402,61,153042,35.5,360,25.5,12289,19947,34263,18166,20220,38886,0.0920256997598476,36574.5,"NY","Jefferson County"
36047,1569229,38.7,1415857,38.4,153372,0.300000000000004,595086,133653,746295,603525,151872,759848,-0.0176461381978547,753071.5,"NY","Kings County"
36051,90231,39.3,93120,29.4,-2889,9.9,10478,19211,31363,13655,16030,30149,0.107071305416996,30756,"NY","Livingston County"
36053,105895,54.6,106164,35.4,-269,19.2,10548,14901,27392,14692,14434,29802,0.0899530216343516,28597,"NY","Madison County"
36055,882044,44.7,896074,29.1,-14030,15.6,174063,128871,320164,207371,144262,356424,0.0151465220946378,338294,"NY","Monroe County"
36059,1346868,51.5,1428875,40.5,-82007,11,307326,275479,599649,342185,288776,635618,0.0150013603967565,617633.5,"NY","Nassau County"
36061,1531665,32.7,1516371,30.3,15294,2.4,515481,58935,591368,572126,89906,667594,-0.0332032452305848,629481,"NY","New York County"
36063,303852,68.1,309017,43.9,-5165,24.2,32888,49223,86000,47303,46348,95272,0.104567729039194,90636,"NY","Niagara County"
36065,310258,53.9,319602,37.3,-9344,16.6,30749,48490,83876,43506,49256,94365,0.0809528429661704,89120.5,"NY","Oneida County"
36067,599253,53.3,603347,38.5,-4094,14.8,102915,78277,191962,129317,84972,218239,0.0354814272047793,205100.5,"NY","Onondaga County"
36069,158318,46.8,158643,32.7,-325,14.1,20233,24343,47664,25103,25171,51020,0.0454247470095035,49342,"NY","Ontario County"
36071,391986,58.7,417091,43.2,-25105,15.5,63037,72129,140753,78326,72042,151982,0.0545281215644363,146367.5,"NY","Orange County"
36073,60709,36,61967,34.3,-1258,1.7,4327,11582,16722,6614,9708,16584,0.133235537196225,16653,"NY","Orleans County"
36075,183187,49,184980,39.5,-1793,9.5,15614,25870,44122,24777,23571,49349,0.136086000878933,46735.5,"NY","Oswego County"
36077,82320,57.7,86480,43.3,-4160,14.4,9285,12284,23024,13570,12026,26121,0.099682034559172,24572.5,"NY","Otsego County"
36079,136329,59.6,144640,34.5,-8311,25.1,17363,25241,44186,21613,25145,47244,0.0546871694720008,45715,"NY","Putnam County"
36081,1051306,49.4,1099909,48.3,-48603,1.1,473389,138550,627021,480692,155221,640137,-0.0176801099408338,633579,"NY","Queens County"
36083,225538,49.3,227831,28.9,-2293,20.4,30039,31933,65991,39753,32840,73986,0.0628958784825043,69988.5,"NY","Rensselaer County"
36085,495700,61,517724,39.3,-22024,21.7,67561,95612,167209,79311,86062,166578,0.0655433506389159,166893.5,"NY","Richmond County"
36087,287093,48.3,299923,33.1,-12830,15.2,63454,57148,123943,69543,61752,132193,0.0035259824436894,128068,"NY","Rockland County"
36089,154709,47.8,155783,46.6,-1074,1.2,14659,18450,35154,23706,16956,41326,0.140251622503111,38240,"NY","St. Lawrence County"
36091,342718,44.6,341761,30.2,957,14.4,46546,51088,104089,56645,52855,111387,0.040566275708842,107738,"NY","Saratoga County"
36093,195687,47.8,200007,40.1,-4320,7.7,30870,27268,61629,38611,29758,69842,0.0337662376177354,65735.5,"NY","Schenectady County"
36101,146830,48.3,148770,39.2,-1940,9.09999999999999,11215,25091,38373,17148,24203,41911,0.105791609775737,40142,"NY","Steuben County"
36103,1706751,66.6,1805249,45.1,-98498,21.5,276953,328403,625720,346549,307021,659779,0.0727357215475302,642749.5,"NY","Suffolk County"
36105,92595,95,98565,73.6,-5970,21.4,10983,14626,26509,16850,13900,31183,0.119094817720015,28846,"NY","Sullivan County"
36107,76504,60.1,79950,32.3,-3446,27.8,6852,12528,20556,10172,12536,23131,0.0943874882680699,21843.5,"NY","Tioga County"
36109,118117,57,118028,25,89,32,25555,9647,37747,29826,11927,42552,-0.0116091913665334,40149.5,"NY","Tompkins County"
36111,243535,52,256966,43.8,-13431,8.2,40010,32962,77134,54320,33300,89149,0.0716572874027357,83141.5,"NY","Ulster County"
36113,100526,46.1,104230,53.2,-3704,-7.1,11366,14284,27568,16281,15429,32245,0.0703153394892677,29906.5,"NY","Warren County"
36115,95368,43.7,96175,40.1,-807,3.6,8238,12770,22401,12741,12533,25730,0.111978571670937,24065.5,"NY","Washington County"
36117,137282,41.3,142191,34.3,-4909,7,12378,21935,36598,18184,22239,41045,0.089104998469472,38821.5,"NY","Wayne County"
36119,847884,41.3,894645,31.5,-46761,9.8,245670,121643,378506,261810,147824,413044,-0.0296986084021714,395775,"NY","Westchester County"
36121,62063,41.7,63729,31.8,-1666,9.9,3585,11884,16280,6379,10998,17667,0.135340604931802,16973.5,"NY","Wyoming County"
37001,160389,75,157541,54.7,2848,20.3,29268,38235,69264,28918,34859,64353,0.0198429182782375,66808.5,"NC","Alamance County"
37003,52340,88.8,54505,83.4,-2165,5.39999999999999,3750,13826,18011,5167,11790,17254,0.0913527923007696,17632.5,"NC","Alexander County"
37009,39407,109.5,41163,105.8,-1756,3.7,3476,9353,13160,4872,7916,13069,0.110033538779499,13114.5,"NC","Ashe County"
37011,25362,78.4,26991,92.6,-1629,-14.2,1670,6226,8060,2178,5681,7943,0.0656350020684988,8001.5,"NC","Avery County"
37013,48393,121.8,51669,82.7,-3276,39.1,8699,14478,23599,9454,13460,23010,0.0372572019008486,23304.5,"NC","Beaufort County"
37017,30575,122.1,31677,82.5,-1102,39.6,7021,8511,15743,7853,7532,15480,0.0583977297940717,15611.5,"NC","Bladen County"
37019,143978,111.7,135695,78.6,8283,33.1,23117,42440,67255,21331,30753,52608,0.0569255240616222,59931.5,"NC","Brunswick County"
37021,347633,72.5,333088,67.2,14545,5.3,74937,55339,134507,69716,52494,123795,-0.00475654867745756,129151,"NC","Buncombe County"
37023,120140,137.2,124881,103.1,-4741,34.1,10930,25741,37638,14901,22102,37443,0.104641394287032,37540.5,"NC","Burke County"
37025,218185,70.9,205844,51.9,12341,19,35048,53224,91002,31546,45924,77994,0.0101572924356295,84498,"NC","Cabarrus County"
37027,117567,87.2,121997,75.4,-4430,11.8,8403,26499,35747,12081,22526,35155,0.108331382475905,35451,"NC","Caldwell County"
37031,95510,91.2,95261,77.2,249,14,9806,26228,36919,11130,23131,34597,0.0527272938669203,35758,"NC","Carteret County"
37035,194433,82.5,203617,75,-9184,7.5,21050,48062,71065,25656,42993,69451,0.0691491449149291,70258,"NC","Catawba County"
37037,74032,46.9,72232,42.8,1800,4.1,20953,17012,39080,17862,14668,32880,-0.00280992382640521,35980,"NC","Chatham County"
37039,37770,107.4,40856,110.7,-3086,-3.3,2809,10711,13860,3785,8643,12586,0.0967879601891511,13223,"NC","Cherokee County"
37045,113005,87.6,118005,77.8,-5000,9.8,14896,28394,44137,17363,26078,43835,0.0555935915481045,43986,"NC","Cleveland County"
37047,54672,78.6,57122,79.6,-2450,-1,8991,14177,23472,11076,12994,24282,0.0720794888928931,23877,"NC","Columbus County"
37049,101744,69.9,101740,58.9,4,11,17481,27556,46231,19352,24901,44598,0.0491561624781992,45414.5,"NC","Craven County"
37051,239123,94.1,241886,61.5,-2763,32.6,70523,50593,124402,74693,52151,127575,0.00658068363617098,125988.5,"NC","Cumberland County"
37053,36667,67,35349,70.3,1318,-3.3,2879,9070,12423,3737,7234,11102,0.0996846203511035,11762.5,"NC","Currituck County"
37055,52585,114,54492,54.4,-1907,59.6,7079,11283,19009,8074,9745,18048,0.0675873942309884,18528.5,"NC","Dare County"
37057,216323,85.1,220820,65.7,-4497,19.4,17328,52870,72013,22433,45419,68581,0.0837719967598006,70297,"NC","Davidson County"
37059,55947,78.3,57507,64.8,-1560,13.5,5228,15502,21350,6178,13981,20368,0.0542687276288575,20859,"NC","Davie County"
37061,49973,61.9,48912,62.8,1061,-0.899999999999999,8196,12151,20601,8958,10834,19904,0.0497958887433982,20252.5,"NC","Duplin County"
37063,222615,41.9,201442,42.5,21173,-0.600000000000001,118783,27879,150543,103456,32353,136897,-0.0481341316192717,143720,"NC","Durham County"
37065,32617,149.7,35449,73.3,-2832,76.4,16152,8219,24653,17403,8445,25930,0.0105273519256089,25291.5,"NC","Edgecombe County"
37067,344562,69.7,343776,59.1,786,10.6,92488,74793,172509,91085,73674,166133,-5.22660415847032e-05,169321,"NC","Forsyth County"
37069,66246,77.3,63283,64.3,2963,13,12811,16320,29902,13085,13273,26639,0.0566616561884896,28270.5,"NC","Franklin County"
37071,258909,98.4,260826,95.6,-1917,2.80000000000001,30982,61467,94872,31384,52507,84402,0.0389791804002517,89637,"NC","Gaston County"
37077,58725,92.5,57843,63.5,882,29,12827,13500,26920,13074,11447,24725,0.0459572004227427,25822.5,"NC","Granville County"
37081,438669,63.7,443745,52.8,-5076,10.9,147949,97461,252087,142101,97718,241771,-0.0103302242743672,246929,"NC","Guilford County"
37083,32535,70.6,35984,68.3,-3449,2.3,15642,8954,24881,16047,8961,25091,0.00571759791786125,24986,"NC","Halifax County"
37085,128042,74.8,113530,55.6,14512,19.2,16452,27278,44955,16785,23579,40705,0.0396231487608657,42830,"NC","Harnett County"
37087,85667,128,88120,79.5,-2453,48.5,10414,18844,30156,12730,14910,28067,0.104627561633173,29111.5,"NC","Haywood County"
37089,139049,98.6,137042,75.2,2007,23.4,19664,35535,56810,20082,30930,51614,0.0374337395072712,54212,"NC","Henderson County"
37097,207423,64.8,200131,60.4,7292,4.4,24441,54164,80727,27318,45148,73162,0.0660423701848017,76944.5,"NC","Iredell County"
37099,47157,68.8,47130,69.3,27,-0.5,7564,9706,18004,8766,7854,16866,0.0894518781133787,17435,"NC","Jackson County"
37101,206406,53.3,191508,42.1,14898,11.2,28153,54082,84553,26795,43622,71017,0.038170760187702,77785,"NC","Johnston County"
37105,56132,68.8,54841,71.6,1291,-2.8,10380,13625,24676,10784,12775,23788,0.0253344718329344,24232,"NC","Lee County"
37107,46107,60.1,49798,44.7,-3691,15.4,11752,13354,25500,13378,13401,26897,0.0314752829904934,26198.5,"NC","Lenoir County"
37109,113175,77.4,109307,74.1,3868,3.30000000000001,9836,28653,39449,11713,23631,35798,0.0758464199544775,37623.5,"NC","Lincoln County"
37111,64683,83.1,65895,90.4,-1212,-7.30000000000001,4645,14517,19557,6571,11534,18386,0.120531567918082,18971.5,"NC","McDowell County"
37113,44734,102.2,47227,98.7,-2493,3.5,4841,12035,17336,6620,10317,17238,0.104003171660665,17287,"NC","Macon County"
37115,30763,69.2,31435,63.8,-672,5.40000000000001,3899,6735,10966,5026,5192,10379,0.125222951395519,10672.5,"NC","Madison County"
37119,865707,51.5,819787,38.6,45920,12.9,292258,154303,461834,253958,153848,410817,-0.0317215936287291,436325.5,"NC","Mecklenburg County"
37123,27680,61.3,29754,78.6,-2074,-17.3,4108,7070,11449,4926,6155,11210,0.07703711195827,11329.5,"NC","Montgomery County"
37125,103891,69.9,100054,58.1,3837,11.8,16148,30273,47746,17624,27314,45328,0.0443249831003263,46537,"NC","Moore County"
37127,79519,104.5,87921,59,-8402,45.5,23024,23142,46903,23099,23728,47118,-0.0054382139389465,47010.5,"NC","Nash County"
37129,262790,93.4,248313,63.9,14477,29.5,50219,54665,108737,49145,50544,100665,0.0141780215100593,104701,"NC","New Hanover County"
37133,174271,90.8,154265,59.1,20006,31.7,17156,36342,55364,19499,30278,50203,0.0710422174625623,52783.5,"NC","Onslow County"
37135,149868,42.7,143435,39.2,6433,3.5,59105,18373,79830,53806,20266,74910,-0.03646037634628,77370,"NC","Orange County"
37141,67365,57.8,61752,84.9,5613,-27.1,9086,17317,27072,9907,13618,23749,0.0769988999494993,25410.5,"NC","Pender County"
37145,42650,87.9,43711,47.8,-1061,40.1,7772,11116,19303,8446,10030,18632,0.0456553914878778,18967.5,"NC","Person County"
37147,143863,80.2,136242,57.5,7621,22.7,40967,35191,78264,40501,33927,74884,0.00624232296367322,76574,"NC","Pitt County"
37149,26626,80,28007,82.6,-1381,-2.59999999999999,3715,6738,10723,4396,5990,10562,0.0678617200420416,10642.5,"NC","Polk County"
37151,185442,85.2,191330,67.8,-5888,17.4,13074,49156,63615,16414,40998,58147,0.0758068227557093,60881,"NC","Randolph County"
37153,42386,108.9,45504,107.8,-3118,1.10000000000001,8290,10199,18813,9713,9424,19327,0.0591761085009292,19070,"NC","Richmond County"
37155,57679,104.6,60352,68.4,-2673,36.2,18377,20294,39454,23058,17433,40834,0.0942458953336749,40144,"NC","Robeson County"
37157,109106,84.8,114991,75.8,-5885,9,14057,26463,41374,17255,23899,41612,0.0723637027818511,41493,"NC","Rockingham County"
37159,163701,122.3,167528,84.7,-3827,37.6,19208,42388,63078,23391,37451,61560,0.0726163863289254,62319,"NC","Rowan County"
37161,88235,92.5,91229,96.1,-2994,-3.59999999999999,7451,21694,29764,9641,18769,28720,0.0836995700954862,29242,"NC","Rutherford County"
37163,53698,85.6,55981,78.6,-2283,7,10486,14761,25638,11836,14038,26038,0.0421111552054463,25838,"NC","Sampson County"
37165,25204,86.3,28467,93.7,-3263,-7.40000000000001,7279,6212,13743,8151,6005,14217,0.0362533663196477,13980,"NC","Scotland County"
37167,78413,90.9,80148,81.7,-1735,9.2,7008,21788,29451,8878,19329,28506,0.0713774326272543,28978.5,"NC","Stanly County"
37169,68823,82.1,72282,73.7,-3459,8.39999999999999,4645,16976,22182,6875,14488,21743,0.10698067013325,21962.5,"NC","Stokes County"
37171,97230,92.6,102611,77.7,-5381,14.9,7438,23495,31663,10475,18730,29525,0.118216283047655,30594,"NC","Surry County"
37175,42432,95.8,43710,79.9,-1278,15.9,6520,10441,17440,7275,9401,16909,0.0518444003060426,17174.5,"NC","Transylvania County"
37179,251582,43.9,231862,40.4,19720,3.5,34051,66265,103596,31189,54123,86089,0.026150112736775,94842.5,"NC","Union County"
37181,28948,145.4,31705,116.2,-2757,29.2,12168,7304,19762,13166,7606,20871,0.00893671890340975,20316.5,"NC","Vance County"
37183,1038966,36.4,929446,34.6,109520,1.8,298353,193607,510940,250891,187001,442245,-0.0335060640369863,476592.5,"NC","Wake County"
37189,62077,70.8,58577,64,3500,6.8,13953,13521,28769,14558,13344,28372,0.0138927343258576,28570.5,"NC","Watauga County"
37191,109501,67.7,110232,62.3,-731,5.40000000000001,21520,27360,49824,22671,26952,49882,0.0166028944988256,49853,"NC","Wayne County"
37193,96173,125.8,102097,108.8,-5924,17,6596,23613,30844,8934,20288,29724,0.0873830345057668,30284,"NC","Wilkes County"
37195,63161,80.8,65722,62.5,-2561,18.3,19527,17410,37593,19652,17375,37191,0.00209093036955793,37392,"NC","Wilson County"
37197,51811,106.2,54663,79.8,-2852,26.4,3140,13815,17350,4527,12409,17147,0.0821043177869342,17248.5,"NC","Yadkin County"
37199,25251,85.8,27240,79.9,-1989,5.89999999999999,3181,6367,9808,4486,5045,9717,0.137515863939148,9762.5,"NC","Yancey County"
38015,130948,37.1,117023,39.6,13925,-2.5,10865,32499,46874,15600,25443,41772,0.129535720289557,44323,"ND","Burleigh County"
38017,228649,49.8,203255,30.7,25394,19.1,31291,39738,78807,37622,32566,71419,0.0954791812070226,75113,"ND","Cass County"
38035,85157,52.1,85401,38.4,-244,13.7,10828,16325,29711,16104,14520,31153,0.1270847699562,30432,"ND","Grand Forks County"
38101,89574,58.8,79228,25.7,10346,33.1,5792,18601,26861,10144,15061,25621,0.165014660702991,26241,"ND","Ward County"
39001,42771,100.5,44062,82.9,-1291,17.6,2293,8445,11063,4170,6914,11388,0.162677275259773,11225.5,"OH","Adams County"
39003,133232,67.1,137853,51.1,-4621,16,12815,29858,44636,19522,29940,50263,0.0943798446121501,47449.5,"OH","Allen County"
39005,76497,40.4,78288,36.7,-1791,3.7,5659,17169,24074,9300,15158,25168,0.132346363966662,24621,"OH","Ashland County"
39007,144063,97.1,150311,56.5,-6248,40.6,15191,22755,39809,25027,18949,44874,0.168773825123282,42341.5,"OH","Ashtabula County"
39009,76841,82.8,74217,96.5,2624,-13.7,15552,10816,27941,20722,9742,31098,0.0904068848413151,29519.5,"OH","Athens County"
39011,68534,52,69470,37.7,-936,14.3,3825,18130,22860,6727,16395,23486,0.116715044776205,23173,"OH","Auglaize County"
39013,106020,76.3,107104,40.8,-1084,35.5,8652,20729,30537,16302,15422,32411,0.219393603601184,31474,"OH","Belmont County"
39015,67922,110.8,69897,81.3,-1975,29.5,4270,14257,19139,7503,12192,20113,0.15048519171974,19626,"OH","Brown County"
39017,486439,109.8,497460,69.1,-11021,40.7,56700,104441,168422,66030,105341,173777,0.0334386407422235,171099.5,"OH","Butler County"
39021,58297,77.3,60609,46.4,-2312,30.9,4488,12314,17597,7385,11141,18887,0.131517895695267,18242,"OH","Champaign County"
39023,181918,112.8,190741,81.8,-8823,31,22666,34311,59620,31958,33634,66770,0.0894144092263042,63195,"OH","Clark County"
39025,310300,105,305616,59.9,4684,45.1,26096,65960,96455,31611,62559,95480,0.0522005318147412,95967.5,"OH","Clermont County"
39027,62020,107.9,64022,59.8,-2002,48.1,3943,13466,18100,6558,12409,19305,0.119266378178451,18702.5,"OH","Clinton County"
39029,161349,96.6,167687,56,-6338,40.6,12273,31086,45261,21882,25585,48487,0.177938532674288,46874,"OH","Columbiana County"
39031,54992,64.1,56255,41.5,-1263,22.6,3908,10381,14961,7689,8675,16863,0.196375796045521,15912,"OH","Coshocton County"
39033,63375,76.2,67890,65.4,-4515,10.8,4518,13265,18702,8288,12316,21173,0.148189120872651,19937.5,"OH","Crawford County"
39035,1271344,93.1,1345097,65.2,-73753,27.9,383974,179894,583230,458422,199880,665352,0.0154060197214517,624291,"OH","Cuyahoga County"
39037,76388,75.6,79329,54.2,-2941,21.4,4395,19698,25000,7964,17290,25793,0.132937853463351,25396.5,"OH","Darke County"
39039,52681,55.2,54994,43.4,-2313,11.8,5282,11478,17795,8399,10407,19195,0.131457651889396,18495,"OH","Defiance County"
39041,265184,42.1,244888,32.3,20296,9.8,39584,55660,100101,36653,54778,92416,-0.0147246933294723,96258.5,"OH","Delaware County"
39043,102897,95.1,109338,41.8,-6441,53.3,15692,19301,36730,23148,17432,41229,0.121996238999965,38979.5,"OH","Erie County"
39045,212093,53.5,211186,33.3,907,20.2,24150,43163,70542,29250,41580,71945,0.0541889016229082,71243.5,"OH","Fairfield County"
39047,42385,102.8,43258,49.3,-873,53.5,2672,7763,10817,4401,7102,11694,0.126534512506706,11255.5,"OH","Fayette County"
39049,1397116,78,1335238,72.8,61878,5.2,335961,192328,554711,334709,218486,560325,-0.0308946461124949,557518,"OH","Franklin County"
39051,60908,61.8,62674,33.6,-1766,28.2,5981,13419,20693,9900,11689,21973,0.150267893682015,21333,"OH","Fulton County"
39053,44980,100.5,46013,68.6,-1033,31.9,2564,9567,12588,4777,8247,13318,0.155425070691228,12953,"OH","Gallia County"
39055,137147,52,142649,36.6,-5502,15.4,17165,29577,48736,21250,29096,51102,0.0548505951922958,49919,"OH","Geauga County"
39057,217355,68.5,212247,64.7,5108,3.8,28023,47506,79633,33540,48936,83589,0.0356407059805113,81611,"OH","Greene County"
39059,59678,87.4,61276,52.4,-1598,35,4286,11164,16156,7625,9197,17325,0.175864469359165,16740.5,"OH","Guernsey County"
39061,887869,100.9,898013,64.4,-10144,36.5,207587,169972,395000,225213,195530,425086,-0.0145389041591119,410043,"OH","Hamilton County"
39063,107692,58.6,107528,31,164,27.6,9419,23777,35216,13870,22420,36981,0.0984599481802197,36098.5,"OH","Hancock County"
39065,43079,64.8,44909,72.7,-1830,-7.90000000000001,2870,8541,12014,5013,7749,13114,0.141295070861153,12564,"OH","Hardin County"
